,fips,name,planar_measure,network_measure,seg_difference,p_value
278,39340,"Provo-Orem, UT",0.06478354582638618,0.08520459418974573,0.020421048363359548,0.101
279,39380,"Pueblo, CO",0.06170244244991541,0.08085093689423561,0.019148494444320208,0.2248
280,39460,"Punta Gorda, FL",0.12762248949302946,0.15882609636141776,0.0312036068683883,0.0646
281,39540,"Racine, WI",0.13637301462938237,0.1757781879476081,0.03940517331822574,0.1124
282,39580,"Raleigh-Cary, NC",0.18719553992394244,0.20680646202915332,0.01961092210521087,0.126
283,39660,"Rapid City, SD",0.09907553599538606,0.12508783971675894,0.02601230372137288,0.2564
284,39740,"Reading, PA",0.2757901304037505,0.3187342638184899,0.042944133414739405,0.0686
285,39820,"Redding, CA",0.08380409027647365,0.11990507280904932,0.03610098253257567,0.0036
286,39900,"Reno, NV",0.10437682406614084,0.12933957056631276,0.024962746500171926,0.0542
287,40060,"Richmond, VA",0.25607474223759774,0.28376500828857637,0.02769026605097863,0.0338
288,40140,"Riverside-San Bernardino-Ontario, CA",0.1442133754050409,0.16882658813251533,0.024613212727474437,0.0002
289,40220,"Roanoke, VA",0.24396841894459645,0.28770356673550906,0.043735147790912615,0.156
290,40340,"Rochester, MN",0.1220075415126566,0.17210354022329927,0.05009599871064267,0.1106
291,40380,"Rochester, NY",0.274489924531522,0.3162678588880575,0.041777934356535484,0.003
292,40420,"Rockford, IL",0.17658526617439455,0.2083749947211996,0.03178972854680506,0.0942
293,40580,"Rocky Mount, NC",0.2811226903706823,0.27897444644850466,-0.0021482439221776617,0.9244
294,40660,"Rome, GA",0.24734757560813836,0.27147230984228343,0.024124734234145073,0.573
295,40900,"Sacramento-Roseville-Folsom, CA",0.12943201342536276,0.15227909058431224,0.022847077158949486,0.0
296,40980,"Saginaw, MI",0.24826605284521228,0.28182711892821677,0.03356106608300449,0.3056
297,41420,"Salem, OR",0.13489089887291833,0.15993217010883695,0.025041271235918622,0.2198
298,41500,"Salinas, CA",0.2915432492310223,0.31578565722451857,0.02424240799349625,0.2952
299,41540,"Salisbury, MD-DE",0.2343745058594603,0.24639278263769254,0.01201827677823225,0.5998
300,41620,"Salt Lake City, UT",0.12076144287739708,0.14640235719548866,0.02564091431809158,0.007
301,41660,"San Angelo, TX",0.09228136993375252,0.12242760968953606,0.030146239755783538,0.211
302,41700,"San Antonio-New Braunfels, TX",0.2004191241506461,0.23128239422695704,0.030863270076310928,0.0002
303,41740,"San Diego-Chula Vista-Carlsbad, CA",0.18423187996988152,0.20366690709201563,0.019435027122134102,0.0086
304,41860,"San Francisco-Oakland-Berkeley, CA",0.15379713119217098,0.16744530917986875,0.013648177987697768,0.0084
305,41940,"San Jose-Sunnyvale-Santa Clara, CA",0.15597809348963573,0.1733587831032067,0.017380689613570977,0.0188
306,42020,"San Luis Obispo-Paso Robles, CA",0.10809425186756752,0.13246814696893636,0.024373895101368837,0.4126
307,42100,"Santa Cruz-Watsonville, CA",0.21713022064835807,0.24486333083545753,0.027733110187099452,0.3386
308,42140,"Santa Fe, NM",0.15893720992465188,0.19075680497512468,0.0318195950504728,0.2584
309,42200,"Santa Maria-Santa Barbara, CA",0.16614833719351402,0.19614392607488246,0.02999558888136844,0.105
310,42220,"Santa Rosa-Petaluma, CA",0.08824466141838279,0.1184355994832856,0.030190938064902806,0.0046
311,42340,"Savannah, GA",0.1963017433469533,0.2469562163715873,0.050654473024633995,0.177
312,42540,"Scranton--Wilkes-Barre, PA",0.20162453081165121,0.23933078603683347,0.037706255225182256,0.048
313,42660,"Seattle-Tacoma-Bellevue, WA",0.10666437088252707,0.12980641415289013,0.023142043270363052,0.0
314,42680,"Sebastian-Vero Beach, FL",0.2399447495897812,0.2840661921197544,0.044121442529973215,0.5572
315,42700,"Sebring-Avon Park, FL",0.19893584264392283,0.21093130762492962,0.011995464981006787,0.722
316,43100,"Sheboygan, WI",0.11384990312671181,0.138559786609233,0.024709883482521178,0.2742
317,43300,"Sherman-Denison, TX",0.18132440116880086,0.2048952867887733,0.023570885619972448,0.4826
318,43340,"Shreveport-Bossier City, LA",0.3093894673740661,0.33350005359589685,0.024110586221830765,0.2928
319,43420,"Sierra Vista-Douglas, AZ",0.21327590674341132,0.22247992315946954,0.009204016416058225,0.8034
320,43580,"Sioux City, IA-NE-SD",0.15762186492901734,0.1866518300484265,0.029029965119409168,0.235
321,43620,"Sioux Falls, SD",0.12470791344873343,0.15472137218075374,0.030013458732020312,0.1812
322,43780,"South Bend-Mishawaka, IN-MI",0.2087329700739556,0.2511977262288036,0.04246475615484799,0.0564
323,43900,"Spartanburg, SC",0.2364978005029709,0.24638759747749858,0.009889796974527687,0.7036
324,44060,"Spokane-Spokane Valley, WA",0.059849489695303966,0.08221019016278369,0.022360700467479726,0.0452
325,44100,"Springfield, IL",0.16952653624346917,0.22335197791121564,0.05382544166774647,0.1054
326,44140,"Springfield, MA",0.25620714575549636,0.3118346352894093,0.055627489533912944,0.0002
327,44180,"Springfield, MO",0.11124122387470327,0.1402035456627578,0.028962321788054537,0.0204
328,44220,"Springfield, OH",0.17736324566542774,0.21578049143726535,0.03841724577183761,0.2822
329,41060,"St. Cloud, MN",0.16585782114583364,0.20618800676020302,0.04033018561436938,0.3452
330,41100,"St. George, UT",0.10759913268477216,0.12203077287142255,0.014431640186650399,0.5348
331,41140,"St. Joseph, MO-KS",0.10862266293782782,0.15650307661436136,0.047880413676533534,0.0466
332,41180,"St. Louis, MO-IL",0.35632933181319276,0.39013832234568396,0.0338089905324912,0.0048
333,44300,"State College, PA",0.07919462802804596,0.10768030662751293,0.028485678599466976,0.5618
334,44420,"Staunton, VA",0.1501687636330192,0.18888618102483704,0.03871741739181783,0.1674
335,44700,"Stockton, CA",0.10448497007049756,0.13190651354415836,0.027421543473660798,0.0088
336,44940,"Sumter, SC",0.18139619551365047,0.1909380472077583,0.009541851694107845,0.7246
337,45060,"Syracuse, NY",0.22170318145089013,0.26886320585537543,0.0471600244044853,0.0102
338,45220,"Tallahassee, FL",0.1459263190194864,0.19639581588617,0.05046949686668359,0.0048
339,45300,"Tampa-St. Petersburg-Clearwater, FL",0.21290441553717337,0.23935560362598998,0.026451188088816607,0.0024
340,45460,"Terre Haute, IN",0.1578179000618765,0.18339301262628863,0.02557511256441214,0.2162
341,45500,"Texarkana, TX-AR",0.20972220896863397,0.23879335947585437,0.029071150507220395,0.354
342,45540,"The Villages, FL",0.2940189950180588,0.2975853907397856,0.003566395721726845,0.9712
343,45780,"Toledo, OH",0.21783837323287514,0.2680631257430109,0.05022475251013575,0.0014
344,45820,"Topeka, KS",0.15176928639763476,0.18126380488366992,0.029494518486035154,0.271
345,45940,"Trenton-Princeton, NJ",0.2451208958454957,0.27391231196282045,0.028791416117324747,0.1518
346,46060,"Tucson, AZ",0.16302880001470638,0.1829001349941811,0.019871334979474714,0.126
347,46140,"Tulsa, OK",0.2122980320028861,0.23656488237193954,0.024266850369053433,0.1268
348,46220,"Tuscaloosa, AL",0.29289560763693856,0.3283292324589633,0.03543362482202472,0.2986
349,46340,"Tyler, TX",0.22432398649322258,0.25303248310956716,0.028708496616344586,0.24
350,46520,"Urban Honolulu, HI",0.08107625441463742,0.11243004462727019,0.031353790212632765,0.0186
351,46540,"Utica-Rome, NY",0.19637947559405916,0.2288502439306871,0.03247076833662793,0.1462
352,46660,"Valdosta, GA",0.24739181248973505,0.26531438548242003,0.017922572992684987,0.6098
353,46700,"Vallejo, CA",0.08656223125797624,0.10824966065998462,0.02168742940200838,0.0432
354,47020,"Victoria, TX",0.10934825471195156,0.14148631102160278,0.03213805630965122,0.2816
355,47220,"Vineland-Bridgeton, NJ",0.19414552542022484,0.22096817509906794,0.026822649678843097,0.295
356,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",0.1613780648247128,0.2061127420782253,0.04473467725351249,0.0
357,47300,"Visalia, CA",0.1450304554000091,0.17556070122415762,0.03053024582414851,0.064
358,47380,"Waco, TX",0.17554629719285286,0.20595945011732186,0.030413152924469,0.1686
359,47460,"Walla Walla, WA",0.10597742394898219,0.13408595097146433,0.02810852702248215,0.4594
360,47580,"Warner Robins, GA",0.1293621370951599,0.15389390596961752,0.024531768874457627,0.3986
361,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.2200440449295186,0.24033010435323804,0.020286059423719444,0.0012
362,47940,"Waterloo-Cedar Falls, IA",0.19474730218255534,0.2224484776283761,0.027701175445820764,0.5116
363,48060,"Watertown-Fort Drum, NY",0.14272519874483705,0.1759138485247956,0.03318864977995856,0.1186
364,48140,"Wausau-Weston, WI",0.1682836511090897,0.20157128462844315,0.03328763351935346,0.2132
365,48260,"Weirton-Steubenville, WV-OH",0.21588758256525337,0.24709662746105668,0.031209044895803312,0.345
366,48300,"Wenatchee, WA",0.10310164249314929,0.1303661815013984,0.0272645390082491,0.4478
367,48540,"Wheeling, WV-OH",0.20904917074239773,0.2602602082893629,0.05121103754696518,0.0984
368,48660,"Wichita Falls, TX",0.13310678291382758,0.17057335856691863,0.037466575653091055,0.196
369,48620,"Wichita, KS",0.19269656735989696,0.23345037480698375,0.04075380744708679,0.031
370,48700,"Williamsport, PA",0.1452665161630385,0.1833113260720547,0.03804480990901618,0.3674
371,48900,"Wilmington, NC",0.19618524611625723,0.23567195415905656,0.03948670804279933,0.1634
372,49020,"Winchester, VA-WV",0.15300743001171938,0.18636053733493615,0.03335310732321678,0.2984
373,49180,"Winston-Salem, NC",0.2769748695118902,0.30785105273098956,0.03087618321909935,0.0896
374,49340,"Worcester, MA-CT",0.1561005957334003,0.19993308848282826,0.043832492749427965,0.0012
375,49420,"Yakima, WA",0.2047600768605286,0.23352119649629488,0.028761119635766275,0.271
376,49620,"York-Hanover, PA",0.2101154143037993,0.24287071099596014,0.032755296692160846,0.1028
377,49660,"Youngstown-Warren-Boardman, OH-PA",0.27148417226878163,0.3200953722056618,0.04861119993688018,0.0126
378,49700,"Yuba City, CA",0.0887009267162513,0.11236273859188932,0.023661811875638025,0.3578
379,49740,"Yuma, AZ",0.18109626322197175,0.2340145136999651,0.05291825047799334,0.21
