,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km
0,335566,899290,5.359839793066044,86790378.29800521,96.50988924374252,2.681287734752627,0,0.0,259397,43395189.14899865,449645,96.50988924373372,1.1044620574117752,0.01190717121284569,26.717212043504386,20.652761759084374,6910.106924789063,3455.0534623942162
1,335566,899290,5.359839793066044,86790378.29800521,96.50988924374252,2.681287734752627,76169,0.2269866434620909,259397,43395189.14899865,449645,96.50988924373372,1.1044620574117752,0.01190717121284569,26.717212043504386,20.652761759084374,6910.106924789063,3455.0534623942162
2,335566,899290,5.359839793066044,86790378.29800521,96.50988924374252,2.681287734752627,1,2.9800396941287258e-06,259397,43395189.14899865,449645,96.50988924373372,1.1044620574117752,0.01190717121284569,26.717212043504386,20.652761759084374,6910.106924789063,3455.0534623942162
3,335566,899290,5.359839793066044,86790378.29800521,96.50988924374252,2.681287734752627,214832,0.6402078875690624,259397,43395189.14899865,449645,96.50988924373372,1.1044620574117752,0.01190717121284569,26.717212043504386,20.652761759084374,6910.106924789063,3455.0534623942162
4,335566,899290,5.359839793066044,86790378.29800521,96.50988924374252,2.681287734752627,43826,0.13060321963488553,259397,43395189.14899865,449645,96.50988924373372,1.1044620574117752,0.01190717121284569,26.717212043504386,20.652761759084374,6910.106924789063,3455.0534623942162
5,335566,899290,5.359839793066044,86790378.29800521,96.50988924374252,2.681287734752627,668,0.001990666515677989,259397,43395189.14899865,449645,96.50988924373372,1.1044620574117752,0.01190717121284569,26.717212043504386,20.652761759084374,6910.106924789063,3455.0534623942162
6,335566,899290,5.359839793066044,86790378.29800521,96.50988924374252,2.681287734752627,60,0.00017880238164772356,259397,43395189.14899865,449645,96.50988924373372,1.1044620574117752,0.01190717121284569,26.717212043504386,20.652761759084374,6910.106924789063,3455.0534623942162
7,335566,899290,5.359839793066044,86790378.29800521,96.50988924374252,2.681287734752627,7,2.086027785890108e-05,259397,43395189.14899865,449645,96.50988924373372,1.1044620574117752,0.01190717121284569,26.717212043504386,20.652761759084374,6910.106924789063,3455.0534623942162
8,335566,899290,5.359839793066044,86790378.29800521,96.50988924374252,2.681287734752627,2,5.9600793882574515e-06,259397,43395189.14899865,449645,96.50988924373372,1.1044620574117752,0.01190717121284569,26.717212043504386,20.652761759084374,6910.106924789063,3455.0534623942162
9,335566,899290,5.359839793066044,86790378.29800521,96.50988924374252,2.681287734752627,0,0.0,259397,43395189.14899865,449645,96.50988924373372,1.1044620574117752,0.01190717121284569,26.717212043504386,20.652761759084374,6910.106924789063,3455.0534623942162
10,335566,899290,5.359839793066044,86790378.29800521,96.50988924374252,2.681287734752627,0,0.0,259397,43395189.14899865,449645,96.50988924373372,1.1044620574117752,0.01190717121284569,26.717212043504386,20.652761759084374,6910.106924789063,3455.0534623942162
11,335566,899290,5.359839793066044,86790378.29800521,96.50988924374252,2.681287734752627,0,0.0,259397,43395189.14899865,449645,96.50988924373372,1.1044620574117752,0.01190717121284569,26.717212043504386,20.652761759084374,6910.106924789063,3455.0534623942162
12,335566,899290,5.359839793066044,86790378.29800521,96.50988924374252,2.681287734752627,0,0.0,259397,43395189.14899865,449645,96.50988924373372,1.1044620574117752,0.01190717121284569,26.717212043504386,20.652761759084374,6910.106924789063,3455.0534623942162
13,335566,899290,5.359839793066044,86790378.29800521,96.50988924374252,2.681287734752627,1,2.9800396941287258e-06,259397,43395189.14899865,449645,96.50988924373372,1.1044620574117752,0.01190717121284569,26.717212043504386,20.652761759084374,6910.106924789063,3455.0534623942162
