,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km
0,249550,687502,5.509933880985774,55764309.0899993,81.1114863520387,2.7552514526147065,0,0.0,198369,27882154.54499997,343751,81.1114863520396,1.134787384076779,0.006964343376455632,28.14116177158847,22.369601761042812,6288.408908765907,3144.204454382989
1,249550,687502,5.509933880985774,55764309.0899993,81.1114863520387,2.7552514526147065,51181,0.20509316770186337,198369,27882154.54499997,343751,81.1114863520396,1.134787384076779,0.006964343376455632,28.14116177158847,22.369601761042812,6288.408908765907,3144.204454382989
2,249550,687502,5.509933880985774,55764309.0899993,81.1114863520387,2.7552514526147065,4,1.6028851933480263e-05,198369,27882154.54499997,343751,81.1114863520396,1.134787384076779,0.006964343376455632,28.14116177158847,22.369601761042812,6288.408908765907,3144.204454382989
3,249550,687502,5.509933880985774,55764309.0899993,81.1114863520387,2.7552514526147065,158457,0.6349709477058706,198369,27882154.54499997,343751,81.1114863520396,1.134787384076779,0.006964343376455632,28.14116177158847,22.369601761042812,6288.408908765907,3144.204454382989
4,249550,687502,5.509933880985774,55764309.0899993,81.1114863520387,2.7552514526147065,38606,0.15470246443598476,198369,27882154.54499997,343751,81.1114863520396,1.134787384076779,0.006964343376455632,28.14116177158847,22.369601761042812,6288.408908765907,3144.204454382989
5,249550,687502,5.509933880985774,55764309.0899993,81.1114863520387,2.7552514526147065,1235,0.0049489080344620314,198369,27882154.54499997,343751,81.1114863520396,1.134787384076779,0.006964343376455632,28.14116177158847,22.369601761042812,6288.408908765907,3144.204454382989
6,249550,687502,5.509933880985774,55764309.0899993,81.1114863520387,2.7552514526147065,60,0.00024043277900220398,198369,27882154.54499997,343751,81.1114863520396,1.134787384076779,0.006964343376455632,28.14116177158847,22.369601761042812,6288.408908765907,3144.204454382989
7,249550,687502,5.509933880985774,55764309.0899993,81.1114863520387,2.7552514526147065,3,1.2021638950110198e-05,198369,27882154.54499997,343751,81.1114863520396,1.134787384076779,0.006964343376455632,28.14116177158847,22.369601761042812,6288.408908765907,3144.204454382989
8,249550,687502,5.509933880985774,55764309.0899993,81.1114863520387,2.7552514526147065,3,1.2021638950110198e-05,198369,27882154.54499997,343751,81.1114863520396,1.134787384076779,0.006964343376455632,28.14116177158847,22.369601761042812,6288.408908765907,3144.204454382989
9,249550,687502,5.509933880985774,55764309.0899993,81.1114863520387,2.7552514526147065,1,4.007212983370066e-06,198369,27882154.54499997,343751,81.1114863520396,1.134787384076779,0.006964343376455632,28.14116177158847,22.369601761042812,6288.408908765907,3144.204454382989
