,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km
0,421555,1130106,5.36160643332424,130785158.14000677,115.72822207828891,2.6819276251022997,0,0.0,327352,65392465.003998905,565042,115.73027315491397,1.113110449642905,0.020267519936571086,20.127559508033848,15.62974430400279,6244.466447392638,3122.2277775023636
1,421555,1130106,5.36160643332424,130785158.14000677,115.72822207828891,2.6819276251022997,94203,0.22346550272206472,327352,65392465.003998905,565042,115.73027315491397,1.113110449642905,0.020267519936571086,20.127559508033848,15.62974430400279,6244.466447392638,3122.2277775023636
2,421555,1130106,5.36160643332424,130785158.14000677,115.72822207828891,2.6819276251022997,3,7.1165091150620914e-06,327352,65392465.003998905,565042,115.73027315491397,1.113110449642905,0.020267519936571086,20.127559508033848,15.62974430400279,6244.466447392638,3122.2277775023636
3,421555,1130106,5.36160643332424,130785158.14000677,115.72822207828891,2.6819276251022997,274299,0.6506837779174722,327352,65392465.003998905,565042,115.73027315491397,1.113110449642905,0.020267519936571086,20.127559508033848,15.62974430400279,6244.466447392638,3122.2277775023636
4,421555,1130106,5.36160643332424,130785158.14000677,115.72822207828891,2.6819276251022997,51921,0.12316542325437962,327352,65392465.003998905,565042,115.73027315491397,1.113110449642905,0.020267519936571086,20.127559508033848,15.62974430400279,6244.466447392638,3122.2277775023636
5,421555,1130106,5.36160643332424,130785158.14000677,115.72822207828891,2.6819276251022997,1013,0.002403007911185966,327352,65392465.003998905,565042,115.73027315491397,1.113110449642905,0.020267519936571086,20.127559508033848,15.62974430400279,6244.466447392638,3122.2277775023636
6,421555,1130106,5.36160643332424,130785158.14000677,115.72822207828891,2.6819276251022997,103,0.0002443334796171318,327352,65392465.003998905,565042,115.73027315491397,1.113110449642905,0.020267519936571086,20.127559508033848,15.62974430400279,6244.466447392638,3122.2277775023636
7,421555,1130106,5.36160643332424,130785158.14000677,115.72822207828891,2.6819276251022997,6,1.4233018230124183e-05,327352,65392465.003998905,565042,115.73027315491397,1.113110449642905,0.020267519936571086,20.127559508033848,15.62974430400279,6244.466447392638,3122.2277775023636
8,421555,1130106,5.36160643332424,130785158.14000677,115.72822207828891,2.6819276251022997,3,7.1165091150620914e-06,327352,65392465.003998905,565042,115.73027315491397,1.113110449642905,0.020267519936571086,20.127559508033848,15.62974430400279,6244.466447392638,3122.2277775023636
9,421555,1130106,5.36160643332424,130785158.14000677,115.72822207828891,2.6819276251022997,1,2.3721697050206973e-06,327352,65392465.003998905,565042,115.73027315491397,1.113110449642905,0.020267519936571086,20.127559508033848,15.62974430400279,6244.466447392638,3122.2277775023636
10,421555,1130106,5.36160643332424,130785158.14000677,115.72822207828891,2.6819276251022997,2,4.7443394100413946e-06,327352,65392465.003998905,565042,115.73027315491397,1.113110449642905,0.020267519936571086,20.127559508033848,15.62974430400279,6244.466447392638,3122.2277775023636
11,421555,1130106,5.36160643332424,130785158.14000677,115.72822207828891,2.6819276251022997,0,0.0,327352,65392465.003998905,565042,115.73027315491397,1.113110449642905,0.020267519936571086,20.127559508033848,15.62974430400279,6244.466447392638,3122.2277775023636
12,421555,1130106,5.36160643332424,130785158.14000677,115.72822207828891,2.6819276251022997,1,2.3721697050206973e-06,327352,65392465.003998905,565042,115.73027315491397,1.113110449642905,0.020267519936571086,20.127559508033848,15.62974430400279,6244.466447392638,3122.2277775023636
