,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km
0,371545,1034768,5.570081685933063,95238107.81399715,92.03812624085509,2.786572285994967,0,0.0,295939,47619053.90700125,517384,92.03812624086027,1.1031614333587174,0.010369474123668301,33.07042367917234,26.340895754728454,8476.939740304888,4238.469870152682
1,371545,1034768,5.570081685933063,95238107.81399715,92.03812624085509,2.786572285994967,75606,0.20349082883634553,295939,47619053.90700125,517384,92.03812624086027,1.1031614333587174,0.010369474123668301,33.07042367917234,26.340895754728454,8476.939740304888,4238.469870152682
2,371545,1034768,5.570081685933063,95238107.81399715,92.03812624085509,2.786572285994967,4,1.0765856087418751e-05,295939,47619053.90700125,517384,92.03812624086027,1.1031614333587174,0.010369474123668301,33.07042367917234,26.340895754728454,8476.939740304888,4238.469870152682
3,371545,1034768,5.570081685933063,95238107.81399715,92.03812624085509,2.786572285994967,225102,0.605853934247534,295939,47619053.90700125,517384,92.03812624086027,1.1031614333587174,0.010369474123668301,33.07042367917234,26.340895754728454,8476.939740304888,4238.469870152682
4,371545,1034768,5.570081685933063,95238107.81399715,92.03812624085509,2.786572285994967,69873,0.1880606655990526,295939,47619053.90700125,517384,92.03812624086027,1.1031614333587174,0.010369474123668301,33.07042367917234,26.340895754728454,8476.939740304888,4238.469870152682
5,371545,1034768,5.570081685933063,95238107.81399715,92.03812624085509,2.786572285994967,853,0.0022958188106420485,295939,47619053.90700125,517384,92.03812624086027,1.1031614333587174,0.010369474123668301,33.07042367917234,26.340895754728454,8476.939740304888,4238.469870152682
6,371545,1034768,5.570081685933063,95238107.81399715,92.03812624085509,2.786572285994967,92,0.00024761469001063127,295939,47619053.90700125,517384,92.03812624086027,1.1031614333587174,0.010369474123668301,33.07042367917234,26.340895754728454,8476.939740304888,4238.469870152682
7,371545,1034768,5.570081685933063,95238107.81399715,92.03812624085509,2.786572285994967,13,3.4989032284110945e-05,295939,47619053.90700125,517384,92.03812624086027,1.1031614333587174,0.010369474123668301,33.07042367917234,26.340895754728454,8476.939740304888,4238.469870152682
8,371545,1034768,5.570081685933063,95238107.81399715,92.03812624085509,2.786572285994967,1,2.691464021854688e-06,295939,47619053.90700125,517384,92.03812624086027,1.1031614333587174,0.010369474123668301,33.07042367917234,26.340895754728454,8476.939740304888,4238.469870152682
9,371545,1034768,5.570081685933063,95238107.81399715,92.03812624085509,2.786572285994967,1,2.691464021854688e-06,295939,47619053.90700125,517384,92.03812624086027,1.1031614333587174,0.010369474123668301,33.07042367917234,26.340895754728454,8476.939740304888,4238.469870152682
