,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km
0,175743,471748,5.368612121108664,45677435.05000071,96.82592199649116,2.685791183717132,0,0.0,138127,22838715.7570005,235873,96.826325001168,1.1133919062823565,0.013011239099006668,30.339514650736376,23.845650410896955,7885.555668832078,3942.777529196158
1,175743,471748,5.368612121108664,45677435.05000071,96.82592199649116,2.685791183717132,37616,0.21403981950916964,138127,22838715.7570005,235873,96.826325001168,1.1133919062823565,0.013011239099006668,30.339514650736376,23.845650410896955,7885.555668832078,3942.777529196158
2,175743,471748,5.368612121108664,45677435.05000071,96.82592199649116,2.685791183717132,4,2.2760508242149046e-05,138127,22838715.7570005,235873,96.826325001168,1.1133919062823565,0.013011239099006668,30.339514650736376,23.845650410896955,7885.555668832078,3942.777529196158
3,175743,471748,5.368612121108664,45677435.05000071,96.82592199649116,2.685791183717132,118655,0.6751620263680488,138127,22838715.7570005,235873,96.826325001168,1.1133919062823565,0.013011239099006668,30.339514650736376,23.845650410896955,7885.555668832078,3942.777529196158
4,175743,471748,5.368612121108664,45677435.05000071,96.82592199649116,2.685791183717132,18981,0.10800430173605777,138127,22838715.7570005,235873,96.826325001168,1.1133919062823565,0.013011239099006668,30.339514650736376,23.845650410896955,7885.555668832078,3942.777529196158
5,175743,471748,5.368612121108664,45677435.05000071,96.82592199649116,2.685791183717132,433,0.0024638250172126343,138127,22838715.7570005,235873,96.826325001168,1.1133919062823565,0.013011239099006668,30.339514650736376,23.845650410896955,7885.555668832078,3942.777529196158
6,175743,471748,5.368612121108664,45677435.05000071,96.82592199649116,2.685791183717132,50,0.0002845063530268631,138127,22838715.7570005,235873,96.826325001168,1.1133919062823565,0.013011239099006668,30.339514650736376,23.845650410896955,7885.555668832078,3942.777529196158
7,175743,471748,5.368612121108664,45677435.05000071,96.82592199649116,2.685791183717132,2,1.1380254121074523e-05,138127,22838715.7570005,235873,96.826325001168,1.1133919062823565,0.013011239099006668,30.339514650736376,23.845650410896955,7885.555668832078,3942.777529196158
8,175743,471748,5.368612121108664,45677435.05000071,96.82592199649116,2.685791183717132,1,5.690127060537261e-06,138127,22838715.7570005,235873,96.826325001168,1.1133919062823565,0.013011239099006668,30.339514650736376,23.845650410896955,7885.555668832078,3942.777529196158
9,175743,471748,5.368612121108664,45677435.05000071,96.82592199649116,2.685791183717132,1,5.690127060537261e-06,138127,22838715.7570005,235873,96.826325001168,1.1133919062823565,0.013011239099006668,30.339514650736376,23.845650410896955,7885.555668832078,3942.777529196158
