,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km
0,34570,96938,5.608215215504773,15618621.647999967,161.11970174750837,2.8089383858837143,0,0.0,27455,7809310.8239999395,48469,161.11970174750746,1.0887199276798964,0.011244300480719635,7.066449161916219,5.612072945918709,3192.600400775119,1596.3002003875506
1,34570,96938,5.608215215504773,15618621.647999967,161.11970174750837,2.8089383858837143,7115,0.20581428984668787,27455,7809310.8239999395,48469,161.11970174750746,1.0887199276798964,0.011244300480719635,7.066449161916219,5.612072945918709,3192.600400775119,1596.3002003875506
2,34570,96938,5.608215215504773,15618621.647999967,161.11970174750837,2.8089383858837143,0,0.0,27455,7809310.8239999395,48469,161.11970174750746,1.0887199276798964,0.011244300480719635,7.066449161916219,5.612072945918709,3192.600400775119,1596.3002003875506
3,34570,96938,5.608215215504773,15618621.647999967,161.11970174750837,2.8089383858837143,19966,0.5775527914376627,27455,7809310.8239999395,48469,161.11970174750746,1.0887199276798964,0.011244300480719635,7.066449161916219,5.612072945918709,3192.600400775119,1596.3002003875506
4,34570,96938,5.608215215504773,15618621.647999967,161.11970174750837,2.8089383858837143,7384,0.21359560312409603,27455,7809310.8239999395,48469,161.11970174750746,1.0887199276798964,0.011244300480719635,7.066449161916219,5.612072945918709,3192.600400775119,1596.3002003875506
5,34570,96938,5.608215215504773,15618621.647999967,161.11970174750837,2.8089383858837143,83,0.0024009256580850447,27455,7809310.8239999395,48469,161.11970174750746,1.0887199276798964,0.011244300480719635,7.066449161916219,5.612072945918709,3192.600400775119,1596.3002003875506
6,34570,96938,5.608215215504773,15618621.647999967,161.11970174750837,2.8089383858837143,16,0.0004628290425224183,27455,7809310.8239999395,48469,161.11970174750746,1.0887199276798964,0.011244300480719635,7.066449161916219,5.612072945918709,3192.600400775119,1596.3002003875506
7,34570,96938,5.608215215504773,15618621.647999967,161.11970174750837,2.8089383858837143,4,0.00011570726063060458,27455,7809310.8239999395,48469,161.11970174750746,1.0887199276798964,0.011244300480719635,7.066449161916219,5.612072945918709,3192.600400775119,1596.3002003875506
8,34570,96938,5.608215215504773,15618621.647999967,161.11970174750837,2.8089383858837143,1,2.8926815157651144e-05,27455,7809310.8239999395,48469,161.11970174750746,1.0887199276798964,0.011244300480719635,7.066449161916219,5.612072945918709,3192.600400775119,1596.3002003875506
9,34570,96938,5.608215215504773,15618621.647999967,161.11970174750837,2.8089383858837143,1,2.8926815157651144e-05,27455,7809310.8239999395,48469,161.11970174750746,1.0887199276798964,0.011244300480719635,7.066449161916219,5.612072945918709,3192.600400775119,1596.3002003875506
