,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km
0,105000,287152,5.469561904761905,30939247.610000253,107.74519282470696,2.7355238095238095,0,0.0,84253,15469623.80499974,143576,107.74519282470428,1.0932829689249999,0.011366802251072602,17.130669590106347,13.745812428335524,5047.714554032398,2523.857277016136
1,105000,287152,5.469561904761905,30939247.610000253,107.74519282470696,2.7355238095238095,20747,0.19759047619047618,84253,15469623.80499974,143576,107.74519282470428,1.0932829689249999,0.011366802251072602,17.130669590106347,13.745812428335524,5047.714554032398,2523.857277016136
2,105000,287152,5.469561904761905,30939247.610000253,107.74519282470696,2.7355238095238095,0,0.0,84253,15469623.80499974,143576,107.74519282470428,1.0932829689249999,0.011366802251072602,17.130669590106347,13.745812428335524,5047.714554032398,2523.857277016136
3,105000,287152,5.469561904761905,30939247.610000253,107.74519282470696,2.7355238095238095,70860,0.6748571428571428,84253,15469623.80499974,143576,107.74519282470428,1.0932829689249999,0.011366802251072602,17.130669590106347,13.745812428335524,5047.714554032398,2523.857277016136
4,105000,287152,5.469561904761905,30939247.610000253,107.74519282470696,2.7355238095238095,13106,0.12481904761904762,84253,15469623.80499974,143576,107.74519282470428,1.0932829689249999,0.011366802251072602,17.130669590106347,13.745812428335524,5047.714554032398,2523.857277016136
5,105000,287152,5.469561904761905,30939247.610000253,107.74519282470696,2.7355238095238095,258,0.002457142857142857,84253,15469623.80499974,143576,107.74519282470428,1.0932829689249999,0.011366802251072602,17.130669590106347,13.745812428335524,5047.714554032398,2523.857277016136
6,105000,287152,5.469561904761905,30939247.610000253,107.74519282470696,2.7355238095238095,21,0.0002,84253,15469623.80499974,143576,107.74519282470428,1.0932829689249999,0.011366802251072602,17.130669590106347,13.745812428335524,5047.714554032398,2523.857277016136
7,105000,287152,5.469561904761905,30939247.610000253,107.74519282470696,2.7355238095238095,6,5.714285714285714e-05,84253,15469623.80499974,143576,107.74519282470428,1.0932829689249999,0.011366802251072602,17.130669590106347,13.745812428335524,5047.714554032398,2523.857277016136
8,105000,287152,5.469561904761905,30939247.610000253,107.74519282470696,2.7355238095238095,1,9.523809523809523e-06,84253,15469623.80499974,143576,107.74519282470428,1.0932829689249999,0.011366802251072602,17.130669590106347,13.745812428335524,5047.714554032398,2523.857277016136
9,105000,287152,5.469561904761905,30939247.610000253,107.74519282470696,2.7355238095238095,0,0.0,84253,15469623.80499974,143576,107.74519282470428,1.0932829689249999,0.011366802251072602,17.130669590106347,13.745812428335524,5047.714554032398,2523.857277016136
10,105000,287152,5.469561904761905,30939247.610000253,107.74519282470696,2.7355238095238095,0,0.0,84253,15469623.80499974,143576,107.74519282470428,1.0932829689249999,0.011366802251072602,17.130669590106347,13.745812428335524,5047.714554032398,2523.857277016136
11,105000,287152,5.469561904761905,30939247.610000253,107.74519282470696,2.7355238095238095,0,0.0,84253,15469623.80499974,143576,107.74519282470428,1.0932829689249999,0.011366802251072602,17.130669590106347,13.745812428335524,5047.714554032398,2523.857277016136
12,105000,287152,5.469561904761905,30939247.610000253,107.74519282470696,2.7355238095238095,0,0.0,84253,15469623.80499974,143576,107.74519282470428,1.0932829689249999,0.011366802251072602,17.130669590106347,13.745812428335524,5047.714554032398,2523.857277016136
13,105000,287152,5.469561904761905,30939247.610000253,107.74519282470696,2.7355238095238095,1,9.523809523809523e-06,84253,15469623.80499974,143576,107.74519282470428,1.0932829689249999,0.011366802251072602,17.130669590106347,13.745812428335524,5047.714554032398,2523.857277016136
