,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km
0,46656,116934,5.012602880658436,23819899.660000324,203.70379581644625,2.5096236282578874,0,0.0,32785,11909949.829999978,58467,203.7037958164431,1.1448919882605577,0.014794670497887697,8.392074645646625,5.897080059531992,4284.515946470666,2142.2579732352997
1,46656,116934,5.012602880658436,23819899.660000324,203.70379581644625,2.5096236282578874,13871,0.2973036694101509,32785,11909949.829999978,58467,203.7037958164431,1.1448919882605577,0.014794670497887697,8.392074645646625,5.897080059531992,4284.515946470666,2142.2579732352997
2,46656,116934,5.012602880658436,23819899.660000324,203.70379581644625,2.5096236282578874,0,0.0,32785,11909949.829999978,58467,203.7037958164431,1.1448919882605577,0.014794670497887697,8.392074645646625,5.897080059531992,4284.515946470666,2142.2579732352997
3,46656,116934,5.012602880658436,23819899.660000324,203.70379581644625,2.5096236282578874,28017,0.6005015432098766,32785,11909949.829999978,58467,203.7037958164431,1.1448919882605577,0.014794670497887697,8.392074645646625,5.897080059531992,4284.515946470666,2142.2579732352997
4,46656,116934,5.012602880658436,23819899.660000324,203.70379581644625,2.5096236282578874,4691,0.10054441015089163,32785,11909949.829999978,58467,203.7037958164431,1.1448919882605577,0.014794670497887697,8.392074645646625,5.897080059531992,4284.515946470666,2142.2579732352997
5,46656,116934,5.012602880658436,23819899.660000324,203.70379581644625,2.5096236282578874,65,0.001393175582990398,32785,11909949.829999978,58467,203.7037958164431,1.1448919882605577,0.014794670497887697,8.392074645646625,5.897080059531992,4284.515946470666,2142.2579732352997
6,46656,116934,5.012602880658436,23819899.660000324,203.70379581644625,2.5096236282578874,9,0.00019290123456790122,32785,11909949.829999978,58467,203.7037958164431,1.1448919882605577,0.014794670497887697,8.392074645646625,5.897080059531992,4284.515946470666,2142.2579732352997
7,46656,116934,5.012602880658436,23819899.660000324,203.70379581644625,2.5096236282578874,1,2.143347050754458e-05,32785,11909949.829999978,58467,203.7037958164431,1.1448919882605577,0.014794670497887697,8.392074645646625,5.897080059531992,4284.515946470666,2142.2579732352997
8,46656,116934,5.012602880658436,23819899.660000324,203.70379581644625,2.5096236282578874,1,2.143347050754458e-05,32785,11909949.829999978,58467,203.7037958164431,1.1448919882605577,0.014794670497887697,8.392074645646625,5.897080059531992,4284.515946470666,2142.2579732352997
9,46656,116934,5.012602880658436,23819899.660000324,203.70379581644625,2.5096236282578874,1,2.143347050754458e-05,32785,11909949.829999978,58467,203.7037958164431,1.1448919882605577,0.014794670497887697,8.392074645646625,5.897080059531992,4284.515946470666,2142.2579732352997
